[2017-10-31 : 14:46:57.021] [main] INFO  o.a.c.t.s.CamelTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener] 
[2017-10-31 : 14:47:08.170] [main] INFO  o.a.c.m.DefaultManagementStrategy - JMX is disabled 
[2017-10-31 : 14:47:08.691] [main] INFO  o.a.c.i.c.DefaultTypeConverter - Loaded 211 type converters 
[2017-10-31 : 14:47:09.930] [main] INFO  o.a.camel.spring.SpringCamelContext - StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html 
[2017-10-31 : 14:47:10.089] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: consumer_test_route started and consuming from: sdpqueue://message_queue?dataSource=sdpqDataSource 
[2017-10-31 : 14:47:10.100] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: _route1 started and consuming from: sdpqueue://message_queue?dataSource=sdpqDataSource2 
[2017-10-31 : 14:47:10.107] [main] INFO  o.a.camel.spring.SpringCamelContext - Total 2 routes, of which 2 are started. 
[2017-10-31 : 14:47:10.108] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) started in 1.965 seconds 
[2017-10-31 : 14:47:14.137] [main] INFO  o.a.c.component.mock.MockEndpoint - Asserting: mock://mock_endpoint is satisfied 
[2017-10-31 : 14:47:25.139] [main] INFO  o.a.c.component.mock.MockEndpoint - Re-asserting: mock://mock_endpoint is satisfied after 1000 millis 
[2017-10-31 : 14:47:25.164] [main] INFO  o.s.c.s.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@3b69e7d1: startup date [Tue Oct 31 14:47:04 EDT 2017]; root of context hierarchy 
[2017-10-31 : 14:47:25.176] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) is shutting down 
[2017-10-31 : 14:47:25.180] [main] INFO  o.a.c.impl.DefaultShutdownStrategy - Starting to graceful shutdown 2 routes (timeout 10 seconds) 
[2017-10-31 : 14:47:25.203] [Camel (camel) thread #2 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: _route1 shutdown complete, was consuming from: sdpqueue://message_queue?dataSource=sdpqDataSource2 
[2017-10-31 : 14:47:25.218] [Camel (camel) thread #2 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue?dataSource=sdpqDataSource 
[2017-10-31 : 14:47:25.218] [main] INFO  o.a.c.impl.DefaultShutdownStrategy - Graceful shutdown of 2 routes completed in 0 seconds 
[2017-10-31 : 14:47:25.342] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) uptime 17.199 seconds 
[2017-10-31 : 14:47:25.346] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) is shutdown in 0.165 seconds 
[2017-10-31 : 14:47:25.363] [main] INFO  g.c.s.c.q.DatabaseQueueParallelTest - ******************************************************************************** 
[2017-10-31 : 14:47:25.386] [main] INFO  g.c.s.c.q.DatabaseQueueParallelTest - Testing done: testQueueConsumer(gov.cdc.sdp.cbr.queue.DatabaseQueueParallelTest) 
[2017-10-31 : 14:47:25.392] [main] INFO  g.c.s.c.q.DatabaseQueueParallelTest - Took: 15.115 seconds (15115 millis) 
[2017-10-31 : 14:47:25.392] [main] INFO  g.c.s.c.q.DatabaseQueueParallelTest - ******************************************************************************** 
[2017-10-31 : 14:47:25.595] [main] INFO  g.c.s.c.q.DatabaseQueueCreationProducerTest - ******************************************************************************** 
[2017-10-31 : 14:47:25.602] [main] INFO  g.c.s.c.q.DatabaseQueueCreationProducerTest - Testing: testCreateProduce(gov.cdc.sdp.cbr.queue.DatabaseQueueCreationProducerTest) 
[2017-10-31 : 14:47:25.603] [main] INFO  g.c.s.c.q.DatabaseQueueCreationProducerTest - ******************************************************************************** 
[2017-10-31 : 14:47:25.858] [main] INFO  o.a.c.i.c.DefaultTypeConverter - Loaded 211 type converters 
[2017-10-31 : 14:47:25.861] [main] INFO  o.a.camel.impl.DefaultCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel-2) is starting 
[2017-10-31 : 14:47:25.861] [main] INFO  o.a.c.m.DefaultManagementStrategy - JMX is disabled 
[2017-10-31 : 14:47:25.968] [main] INFO  o.a.camel.impl.DefaultCamelContext - StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html 
[2017-10-31 : 14:47:26.011] [main] INFO  o.a.camel.impl.DefaultCamelContext - Route: test_produce started and consuming from: direct://start 
[2017-10-31 : 14:47:26.012] [main] INFO  o.a.camel.impl.DefaultCamelContext - Total 1 routes, of which 1 are started. 
[2017-10-31 : 14:47:26.015] [main] INFO  o.a.camel.impl.DefaultCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel-2) started in 0.151 seconds 
[2017-10-31 : 14:47:26.072] [main] INFO  g.c.s.c.q.DatabaseQueueCreationProducerTest - ******************************************************************************** 
[2017-10-31 : 14:47:26.072] [main] INFO  g.c.s.c.q.DatabaseQueueCreationProducerTest - Testing done: testCreateProduce(gov.cdc.sdp.cbr.queue.DatabaseQueueCreationProducerTest) 
[2017-10-31 : 14:47:26.073] [main] INFO  g.c.s.c.q.DatabaseQueueCreationProducerTest - Took: 0.046 seconds (46 millis) 
[2017-10-31 : 14:47:26.075] [main] INFO  g.c.s.c.q.DatabaseQueueCreationProducerTest - ******************************************************************************** 
[2017-10-31 : 14:47:26.079] [main] INFO  o.a.camel.impl.DefaultCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel-2) is shutting down 
[2017-10-31 : 14:47:26.081] [main] INFO  o.a.c.impl.DefaultShutdownStrategy - Starting to graceful shutdown 1 routes (timeout 10 seconds) 
[2017-10-31 : 14:47:26.087] [Camel (camel-2) thread #3 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: test_produce shutdown complete, was consuming from: direct://start 
[2017-10-31 : 14:47:26.087] [main] INFO  o.a.c.impl.DefaultShutdownStrategy - Graceful shutdown of 1 routes completed in 0 seconds 
[2017-10-31 : 14:47:26.097] [main] INFO  o.a.camel.impl.DefaultCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel-2) uptime 0.236 seconds 
[2017-10-31 : 14:47:26.102] [main] INFO  o.a.camel.impl.DefaultCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel-2) is shutdown in 0.018 seconds 
[2017-10-31 : 14:47:26.245] [main] INFO  o.a.c.t.s.CamelTestContextBootstrapper - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener] 
[2017-10-31 : 14:47:26.248] [main] INFO  o.a.c.t.s.CamelTestContextBootstrapper - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@23f72d88, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@4bafe935, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@87b5b49, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4a7a965d, org.springframework.test.context.transaction.TransactionalTestExecutionListener@507b79f7, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@64a9d48c, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@365a6a43, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@288cdaab, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@23b3aa8c, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@99407c2, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@6c796cc1, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@226eba67] 
[2017-10-31 : 14:47:26.283] [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [DatabaseQueueComponentTest-context.xml] 
[2017-10-31 : 14:47:27.779] [main] INFO  o.a.c.t.s.CamelSpringTestContextLoader - Disabling Camel JMX globally for tests by default.  Use the DisableJMX annotation to override the default setting. 
[2017-10-31 : 14:47:27.782] [main] INFO  o.s.c.s.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@1cb7936c: startup date [Tue Oct 31 14:47:27 EDT 2017]; root of context hierarchy 
[2017-10-31 : 14:47:27.949] [main] INFO  o.a.c.s.s.BridgePropertyPlaceholderConfigurer - Loading properties file from class path resource [application.properties] 
[2017-10-31 : 14:47:27.966] [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring 
[2017-10-31 : 14:47:28.243] [main] INFO  o.a.c.spring.CamelContextFactoryBean - Bridging Camel and Spring property placeholder configurer with id: bridgePropertyPlaceholder 
[2017-10-31 : 14:47:28.692] [main] INFO  o.a.c.t.s.CamelSpringTestContextLoader - Setting shutdown timeout to [10 SECONDS] on CamelContext with name [camel]. 
[2017-10-31 : 14:47:28.701] [main] INFO  o.a.c.t.s.CamelSpringTestContextLoader - Starting CamelContext with name [camel]. 
[2017-10-31 : 14:47:28.707] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) is starting 
[2017-10-31 : 14:47:28.708] [main] INFO  o.a.c.m.DefaultManagementStrategy - JMX is disabled 
[2017-10-31 : 14:47:28.746] [main] INFO  o.a.c.i.c.DefaultTypeConverter - Loaded 211 type converters 
[2017-10-31 : 14:47:29.246] [main] INFO  o.a.camel.spring.SpringCamelContext - StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html 
[2017-10-31 : 14:47:29.279] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: _route1 started and consuming from: direct://start 
[2017-10-31 : 14:47:29.291] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: producer_test_route started and consuming from: direct://producer_test 
[2017-10-31 : 14:47:29.303] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: consumer_test_route started and consuming from: sdpqueue://message_queue?dataSource=sdpqDataSource&limit=100&maxAttempts=5 
[2017-10-31 : 14:47:29.313] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: initially_delayed_consumer_test_route started and consuming from: sdpqueue://message_queue_two?dataSource=sdpqDataSource&initialDelay=7 
[2017-10-31 : 14:47:29.347] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: delayed_consumer_test_route started and consuming from: sdpqueue://message_queue_three?dataSource=sdpqDataSource&delay=5&initialDelay=0 
[2017-10-31 : 14:47:29.376] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: limited_consumer_test_route started and consuming from: sdpqueue://message_queue_four?dataSource=sdpqDataSource&limit=5 
[2017-10-31 : 14:47:29.388] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: maxattempts_consumer_test_route started and consuming from: sdpqueue://message_queue_five?dataSource=sdpqDataSource&maxAttempts=-1 
[2017-10-31 : 14:47:29.389] [main] INFO  o.a.camel.spring.SpringCamelContext - Total 7 routes, of which 7 are started. 
[2017-10-31 : 14:47:29.404] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) started in 0.682 seconds 
[2017-10-31 : 14:47:29.890] [main] INFO  o.a.c.component.mock.MockEndpoint - Asserting: mock://mock_endpoint2 is satisfied 
[2017-10-31 : 14:47:29.903] [main] INFO  o.a.c.component.mock.MockEndpoint - Asserting: mock://mock_endpoint is satisfied 
[2017-10-31 : 14:47:29.904] [main] INFO  o.a.c.component.mock.MockEndpoint - Asserting: mock://mock_endpoint3 is satisfied 
[2017-10-31 : 14:47:29.904] [main] INFO  o.a.c.component.mock.MockEndpoint - Asserting: mock://mock_endpoint4 is satisfied 
[2017-10-31 : 14:47:29.905] [main] INFO  o.a.c.component.mock.MockEndpoint - Asserting: mock://mock_endpoint5 is satisfied 
[2017-10-31 : 14:47:29.956] [main] INFO  o.s.c.s.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@1cb7936c: startup date [Tue Oct 31 14:47:27 EDT 2017]; root of context hierarchy 
[2017-10-31 : 14:47:29.971] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) is shutting down 
[2017-10-31 : 14:47:29.973] [main] INFO  o.a.c.impl.DefaultShutdownStrategy - Starting to graceful shutdown 7 routes (timeout 10 seconds) 
[2017-10-31 : 14:47:29.995] [Camel (camel) thread #9 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: maxattempts_consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue_five?dataSource=sdpqDataSource&maxAttempts=-1 
[2017-10-31 : 14:47:30.001] [Camel (camel) thread #9 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: limited_consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue_four?dataSource=sdpqDataSource&limit=5 
[2017-10-31 : 14:47:30.002] [Camel (camel) thread #9 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: delayed_consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue_three?dataSource=sdpqDataSource&delay=5&initialDelay=0 
[2017-10-31 : 14:47:30.003] [Camel (camel) thread #9 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: initially_delayed_consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue_two?dataSource=sdpqDataSource&initialDelay=7 
[2017-10-31 : 14:47:30.004] [Camel (camel) thread #9 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue?dataSource=sdpqDataSource&limit=100&maxAttempts=5 
[2017-10-31 : 14:47:30.005] [Camel (camel) thread #9 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: producer_test_route shutdown complete, was consuming from: direct://producer_test 
[2017-10-31 : 14:47:30.008] [Camel (camel) thread #9 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: _route1 shutdown complete, was consuming from: direct://start 
[2017-10-31 : 14:47:30.043] [main] INFO  o.a.c.impl.DefaultShutdownStrategy - Graceful shutdown of 7 routes completed in 0 seconds 
[2017-10-31 : 14:47:30.046] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) uptime 1.339 seconds 
[2017-10-31 : 14:47:30.048] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) is shutdown in 0.075 seconds 
[2017-10-31 : 14:47:30.059] [main] INFO  g.c.s.c.q.DatabaseQueueComponentTest - ******************************************************************************** 
[2017-10-31 : 14:47:30.061] [main] INFO  g.c.s.c.q.DatabaseQueueComponentTest - Testing done: testQueueProducer(gov.cdc.sdp.cbr.queue.DatabaseQueueComponentTest) 
[2017-10-31 : 14:47:30.062] [main] INFO  g.c.s.c.q.DatabaseQueueComponentTest - Took: 0.569 seconds (569 millis) 
[2017-10-31 : 14:47:30.062] [main] INFO  g.c.s.c.q.DatabaseQueueComponentTest - ******************************************************************************** 
[2017-10-31 : 14:47:30.064] [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [DatabaseQueueComponentTest-context.xml] 
[2017-10-31 : 14:47:31.381] [main] INFO  o.a.c.t.s.CamelSpringTestContextLoader - Disabling Camel JMX globally for tests by default.  Use the DisableJMX annotation to override the default setting. 
[2017-10-31 : 14:47:31.384] [main] INFO  o.s.c.s.GenericApplicationContext - Refreshing org.springframework.context.support.GenericApplicationContext@2b289ac9: startup date [Tue Oct 31 14:47:31 EDT 2017]; root of context hierarchy 
[2017-10-31 : 14:47:31.570] [main] INFO  o.a.c.s.s.BridgePropertyPlaceholderConfigurer - Loading properties file from class path resource [application.properties] 
[2017-10-31 : 14:47:31.591] [main] INFO  o.s.b.f.a.AutowiredAnnotationBeanPostProcessor - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring 
[2017-10-31 : 14:47:31.824] [main] INFO  o.a.c.spring.CamelContextFactoryBean - Bridging Camel and Spring property placeholder configurer with id: bridgePropertyPlaceholder 
[2017-10-31 : 14:47:32.405] [main] INFO  o.a.c.t.s.CamelSpringTestContextLoader - Setting shutdown timeout to [10 SECONDS] on CamelContext with name [camel]. 
[2017-10-31 : 14:47:32.414] [main] INFO  o.a.c.t.s.CamelSpringTestContextLoader - Starting CamelContext with name [camel]. 
[2017-10-31 : 14:47:32.420] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) is starting 
[2017-10-31 : 14:47:32.421] [main] INFO  o.a.c.m.DefaultManagementStrategy - JMX is disabled 
[2017-10-31 : 14:47:32.475] [main] INFO  o.a.c.i.c.DefaultTypeConverter - Loaded 211 type converters 
[2017-10-31 : 14:47:32.979] [main] INFO  o.a.camel.spring.SpringCamelContext - StreamCaching is not in use. If using streams then its recommended to enable stream caching. See more details at http://camel.apache.org/stream-caching.html 
[2017-10-31 : 14:47:32.984] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: _route1 started and consuming from: direct://start 
[2017-10-31 : 14:47:32.995] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: producer_test_route started and consuming from: direct://producer_test 
[2017-10-31 : 14:47:33.051] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: consumer_test_route started and consuming from: sdpqueue://message_queue?dataSource=sdpqDataSource&limit=100&maxAttempts=5 
[2017-10-31 : 14:47:33.053] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: initially_delayed_consumer_test_route started and consuming from: sdpqueue://message_queue_two?dataSource=sdpqDataSource&initialDelay=7 
[2017-10-31 : 14:47:33.061] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: delayed_consumer_test_route started and consuming from: sdpqueue://message_queue_three?dataSource=sdpqDataSource&delay=5&initialDelay=0 
[2017-10-31 : 14:47:33.092] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: limited_consumer_test_route started and consuming from: sdpqueue://message_queue_four?dataSource=sdpqDataSource&limit=5 
[2017-10-31 : 14:47:33.095] [main] INFO  o.a.camel.spring.SpringCamelContext - Route: maxattempts_consumer_test_route started and consuming from: sdpqueue://message_queue_five?dataSource=sdpqDataSource&maxAttempts=-1 
[2017-10-31 : 14:47:33.102] [main] INFO  o.a.camel.spring.SpringCamelContext - Total 7 routes, of which 7 are started. 
[2017-10-31 : 14:47:33.111] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) started in 0.683 seconds 
[2017-10-31 : 14:47:33.250] [main] INFO  o.a.c.component.mock.MockEndpoint - Asserting: mock://mock_endpoint is satisfied 
[2017-10-31 : 14:47:34.078] [main] INFO  o.s.c.s.GenericApplicationContext - Closing org.springframework.context.support.GenericApplicationContext@2b289ac9: startup date [Tue Oct 31 14:47:31 EDT 2017]; root of context hierarchy 
[2017-10-31 : 14:47:34.080] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) is shutting down 
[2017-10-31 : 14:47:34.082] [main] INFO  o.a.c.impl.DefaultShutdownStrategy - Starting to graceful shutdown 7 routes (timeout 10 seconds) 
[2017-10-31 : 14:47:34.111] [Camel (camel) thread #15 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: maxattempts_consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue_five?dataSource=sdpqDataSource&maxAttempts=-1 
[2017-10-31 : 14:47:34.114] [Camel (camel) thread #15 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: limited_consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue_four?dataSource=sdpqDataSource&limit=5 
[2017-10-31 : 14:47:34.120] [Camel (camel) thread #15 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: delayed_consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue_three?dataSource=sdpqDataSource&delay=5&initialDelay=0 
[2017-10-31 : 14:47:34.120] [Camel (camel) thread #15 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: initially_delayed_consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue_two?dataSource=sdpqDataSource&initialDelay=7 
[2017-10-31 : 14:47:34.121] [Camel (camel) thread #15 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: consumer_test_route shutdown complete, was consuming from: sdpqueue://message_queue?dataSource=sdpqDataSource&limit=100&maxAttempts=5 
[2017-10-31 : 14:47:34.156] [Camel (camel) thread #15 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: producer_test_route shutdown complete, was consuming from: direct://producer_test 
[2017-10-31 : 14:47:34.158] [Camel (camel) thread #15 - ShutdownTask] INFO  o.a.c.impl.DefaultShutdownStrategy - Route: _route1 shutdown complete, was consuming from: direct://start 
[2017-10-31 : 14:47:34.171] [main] INFO  o.a.c.impl.DefaultShutdownStrategy - Graceful shutdown of 7 routes completed in 0 seconds 
[2017-10-31 : 14:47:34.173] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) uptime 1.754 seconds 
[2017-10-31 : 14:47:34.175] [main] INFO  o.a.camel.spring.SpringCamelContext - Apache Camel 2.18.1.redhat-000012 (CamelContext: camel) is shutdown in 0.093 seconds 
[2017-10-31 : 14:47:34.184] [main] INFO  g.c.s.c.q.DatabaseQueueComponentTest - ******************************************************************************** 
[2017-10-31 : 14:47:34.186] [main] INFO  g.c.s.c.q.DatabaseQueueComponentTest - Testing done: testQueueConsumer(gov.cdc.sdp.cbr.queue.DatabaseQueueComponentTest) 
[2017-10-31 : 14:47:34.196] [main] INFO  g.c.s.c.q.DatabaseQueueComponentTest - Took: 0.986 seconds (986 millis) 
[2017-10-31 : 14:47:34.197] [main] INFO  g.c.s.c.q.DatabaseQueueComponentTest - ******************************************************************************** 
[2017-10-31 : 14:47:34.201] [main] INFO  o.s.b.f.xml.XmlBeanDefinitionReader - Loading XML bean definitions from class path resource [DatabaseQueueComponentTest-context.xml] 
[2017-10-31 : 14:47:35.508] [main] INFO  o.a.c.t.s.CamelSpringTestContextLoader - Disabling Camel JMX globally for tests by default.  Use the DisableJMX annotation to override the default setting. 
